timestamp,HP_on_off [C],"HP_mode: 0 = cooling, 1= heating",HP_setpoint [C],HP_inlet_temp [C],HP_outlet_temp [C],HP_ambient_temp1 [C],HP_ambient_temp2 [C],HP_ambient_temp3 [C],HP_in_flow [L/min],HP_compressor_freq [Hz],HP_AC_Voltage,HP_AC_Current,HP_Power [W],Heat_xfer_rate [W],,
2024-07-17 9:55:30,1,0,40,28,28,15,13.3,12.8,23.1,0,206,0,0,0,Water Specific Heat: ,4184
2024-07-17 9:55:32,1,0,40,27,28,15,13.1,12.5,23.2,0,206,0,0,1615.111711,,
2024-07-17 9:55:35,1,0,40,27,28,15,13.1,12.6,23.3,0,206,0,0,1624.680103,,
2024-07-17 9:55:37,1,0,40,27,28,15,13.0,12.5,23.2,0,206,0,0,1618.839506,,
2024-07-17 9:55:40,1,0,40,27,28,15,12.9,12.5,23.2,0,206,0,0,1619.897886,,
2024-07-17 9:55:43,1,0,40,27,28,15,12.9,12.4,23.3,0,206,0,0,1624.479157,,
2024-07-17 9:55:45,1,0,40,27,28,15,12.8,12.5,23.2,0,206,0,0,1614.370052,,
2024-07-17 9:55:48,1,0,40,27,28,15,12.8,12.4,23.1,0,206,0,0,1611.76465,,
2024-07-17 9:55:50,1,0,40,27,28,15,12.8,12.4,23.4,0,206,0,0,1631.182279,,
2024-07-17 9:55:53,1,0,40,27,28,15,12.7,12.4,23.2,0,206,0,0,1617.046933,,
2024-07-17 9:55:55,1,0,40,27,28,15,12.6,12.2,23.1,0,206,0,0,1613.900637,,
2024-07-17 9:55:58,1,0,40,27,28,15,12.6,12.3,23.3,0,206,0,0,1625.478518,,
2024-07-17 9:56:01,1,0,40,27,28,15,12.7,12.3,23.2,0,206,0,0,1618.614257,,
2024-07-17 9:56:03,1,0,40,27,28,15,12.5,12.3,23.2,0,206,0,0,1620.418043,,
2024-07-17 9:56:06,1,0,40,27,28,15,12.6,12.2,23.2,0,206,0,0,1621.128456,,
2024-07-17 9:56:09,1,0,40,27,28,15,12.6,12.2,23.3,0,206,0,0,1622.680872,,
2024-07-17 9:56:11,1,0,40,27,28,15,12.5,12.2,23.1,0,206,0,0,1612.315827,,
2024-07-17 9:56:14,1,0,40,27,28,15,12.4,12.1,23.2,0,206,0,0,1615.57777,,
2024-07-17 9:56:16,1,0,40,27,28,15,12.5,12.1,23.2,0,206,0,0,1618.366177,,
2024-07-17 9:56:19,1,0,40,27,28,15,12.3,12.0,23.1,0,206,0,0,1611.95767,,
2024-07-17 9:56:22,1,0,40,27,28,14,12.4,12.1,23.1,0,206,0,0,1610.062103,,
2024-07-17 9:56:24,1,0,40,27,28,15,12.4,12.1,23.2,0,206,0,0,1621.244877,,
2024-07-17 9:56:27,1,0,40,27,28,14,12.3,12.0,23.2,0,206,0,0,1617.248108,,
2024-07-17 9:56:29,1,0,40,27,28,14,12.3,12.0,23.2,0,206,0,0,1619.221429,,
2024-07-17 9:56:32,1,0,40,27,28,14,12.3,12.0,23.2,0,206,0,0,1618.31428,,
2024-07-17 9:56:35,1,0,40,27,27,14,12.3,11.9,23.2,0,206,0,0,0,,
2024-07-17 9:56:37,1,0,40,27,27,14,12.2,11.9,23.3,0,206,0,0,0,,
2024-07-17 9:56:40,1,0,40,27,27,14,12.2,11.9,23.2,0,206,0,0,0,,
2024-07-17 9:56:42,1,0,40,27,27,14,12.2,11.8,23.2,0,206,0,0,0,,
2024-07-17 9:56:45,1,0,40,27,27,14,12.2,11.9,23.2,0,206,0,0,0,,
2024-07-17 9:56:48,1,0,40,27,27,14,12.2,11.9,23.3,0,206,0,0,0,,
2024-07-17 9:56:50,1,0,40,27,27,14,12.2,11.8,23.2,0,206,0,0,0,,
2024-07-17 9:56:53,1,0,40,27,27,14,12.1,11.8,23.3,0,206,0,0,0,,
2024-07-17 9:56:56,1,0,40,27,27,14,12.1,11.8,23.1,0,206,0,0,0,,
2024-07-17 9:56:58,1,0,40,27,27,14,12.1,11.8,23.2,0,206,0,0,0,,
2024-07-17 9:57:01,1,0,40,27,27,14,12.1,11.8,23.1,0,206,0,0,0,,
2024-07-17 9:57:04,1,0,40,27,27,14,12.0,11.8,23.1,0,206,0,0,0,,
2024-07-17 9:57:06,1,0,40,27,27,14,11.9,11.6,23.2,0,206,0,0,0,,
2024-07-17 9:57:09,1,0,40,27,27,14,12.0,11.7,23.1,0,206,0,0,0,,
2024-07-17 9:57:11,1,0,40,27,27,14,11.9,11.6,23.2,0,206,0,0,0,,
2024-07-17 9:57:14,1,0,40,27,27,14,12.0,11.7,23.2,0,206,0,0,0,,
2024-07-17 9:57:17,1,0,40,27,27,14,11.9,11.7,23.2,0,206,0,0,0,,
2024-07-17 9:57:19,1,0,40,27,27,14,11.9,11.7,23.0,0,206,0,0,0,,
2024-07-17 9:57:22,1,0,40,27,27,14,11.9,11.6,23.2,0,206,0,0,0,,
2024-07-17 9:57:25,1,0,40,27,27,14,11.9,11.6,23.1,0,206,0,0,0,,
2024-07-17 9:57:27,1,0,40,27,27,14,11.8,11.6,23.2,0,206,0,0,0,,
2024-07-17 9:57:30,1,0,40,27,27,14,11.8,11.5,23.3,0,206,0,0,0,,
2024-07-17 9:57:33,1,0,40,27,27,14,11.8,11.6,23.1,0,206,0,0,0,,
2024-07-17 9:57:35,1,0,40,27,27,14,11.8,11.6,23.0,0,206,0,0,0,,
2024-07-17 9:57:38,1,0,40,27,27,14,11.8,11.6,23.3,0,206,0,0,0,,
2024-07-17 9:57:41,1,0,40,27,27,14,11.8,11.5,23.2,0,206,0,0,0,,
2024-07-17 9:57:43,1,0,40,27,27,14,11.8,11.5,23.1,0,206,0,0,0,,
2024-07-17 9:57:46,1,0,40,27,27,14,11.8,11.5,23.1,0,206,0,0,0,,
2024-07-17 9:57:48,1,0,40,27,27,14,11.7,11.5,23.1,0,206,0,0,0,,
2024-07-17 9:57:51,1,0,40,27,27,14,11.7,11.5,23.2,0,206,0,0,0,,
2024-07-17 9:57:54,1,0,40,27,27,14,11.7,11.5,23.3,0,206,0,0,0,,
2024-07-17 9:57:56,1,0,40,27,27,14,11.7,11.5,23.2,0,206,0,0,0,,
2024-07-17 9:57:59,1,0,40,27,27,14,11.7,11.5,23.1,0,206,0,0,0,,
2024-07-17 9:58:02,1,0,40,27,27,14,11.6,11.4,23.2,0,206,0,0,0,,
2024-07-17 9:58:04,1,0,40,27,27,14,11.6,11.4,23.2,0,206,0,0,0,,
2024-07-17 9:58:07,1,0,40,27,27,14,11.6,11.4,23.2,0,206,0,0,0,,
2024-07-17 9:58:10,1,0,40,27,27,14,11.6,11.4,22.8,0,206,0,0,0,,
2024-07-17 9:58:12,1,0,40,27,27,14,11.6,11.4,23.1,0,206,0,0,0,,
2024-07-17 9:58:15,1,0,40,27,27,14,11.5,11.3,23.1,0,206,0,0,0,,
2024-07-17 9:58:18,1,0,40,27,27,14,11.6,11.3,23.1,0,206,0,0,0,,
2024-07-17 9:58:20,1,0,40,27,27,14,11.5,11.3,23.3,0,206,0,0,0,,
2024-07-17 9:58:23,1,0,40,27,27,14,11.6,11.3,23.1,0,206,0,0,0,,
2024-07-17 9:58:26,1,0,40,27,27,14,11.5,11.3,23.2,0,206,0,0,0,,
2024-07-17 9:58:28,1,0,40,27,27,14,11.5,11.2,23.1,0,206,0,0,0,,
2024-07-17 9:58:31,1,0,40,27,27,14,11.5,11.3,23.2,0,206,0,0,0,,
2024-07-17 9:58:34,1,0,40,27,27,14,11.5,11.3,23.1,0,206,0,0,0,,
2024-07-17 9:58:36,1,0,40,27,27,14,11.5,11.3,23.2,0,206,0,0,0,,
2024-07-17 9:58:39,1,0,40,27,27,14,11.5,11.3,23.3,0,206,0,0,0,,
2024-07-17 9:58:42,1,0,40,27,27,14,11.5,11.3,23.1,0,205,0,0,0,,
2024-07-17 9:58:44,1,0,40,27,27,14,11.4,11.3,23.1,0,206,0,0,0,,
2024-07-17 9:58:47,1,0,40,27,27,14,11.5,11.2,23.0,0,206,0,0,0,,
2024-07-17 9:58:49,1,0,40,27,27,14,11.4,11.2,23.0,0,206,0,0,0,,
2024-07-17 9:58:52,1,0,40,27,27,14,11.4,11.1,23.1,0,206,0,0,0,,
2024-07-17 9:58:55,1,0,40,27,27,14,11.4,11.2,23.1,0,206,0,0,0,,
2024-07-17 9:58:57,1,0,40,27,27,14,11.4,11.2,23.1,0,206,0,0,0,,
2024-07-17 9:59:00,1,0,40,27,27,14,11.4,11.2,23.1,0,206,0,0,0,,
2024-07-17 9:59:03,1,0,40,27,27,14,11.4,11.2,23.2,0,206,0,0,0,,
2024-07-17 9:59:05,1,0,40,27,27,14,11.4,11.2,23.1,0,206,0,0,0,,
2024-07-17 9:59:08,1,0,40,27,27,14,11.4,11.2,23.1,0,206,0,0,0,,
2024-07-17 9:59:11,1,0,40,27,27,14,11.3,11.2,23.3,0,206,0,0,0,,
2024-07-17 9:59:13,1,0,40,27,27,14,11.2,11.0,23.2,0,206,0,0,0,,
2024-07-17 9:59:16,1,0,40,27,27,14,11.3,11.0,23.2,0,206,0,0,0,,
2024-07-17 9:59:19,1,0,40,27,27,14,11.3,11.1,23.1,0,206,0,0,0,,
2024-07-17 9:59:21,1,0,40,26,27,14,11.3,11.1,23.2,0,206,0,0,1614.702142,,
2024-07-17 9:59:24,1,0,40,26,27,14,11.3,11.1,23.1,0,206,0,0,1608.73867,,
2024-07-17 9:59:26,1,0,40,26,27,13,11.1,11.1,23.1,0,206,0,0,1610.597302,,
2024-07-17 9:59:29,1,0,40,26,27,13,11.3,11.1,23.3,0,206,0,0,1622.819779,,
2024-07-17 9:59:32,1,0,40,26,27,13,11.3,11.1,23.3,0,206,0,0,1626.774081,,
2024-07-17 9:59:34,1,0,40,26,27,13,11.3,11.1,23.1,0,206,0,0,1608.089605,,
2024-07-17 9:59:37,1,0,40,26,27,13,11.3,11.1,23.1,0,206,0,0,1614.068088,,
2024-07-17 9:59:40,1,0,40,26,27,13,11.2,11.1,23.1,0,206,0,0,1608.657031,,
2024-07-17 9:59:42,1,0,40,26,27,13,11.2,11.1,23.4,0,206,0,0,1628.764096,,
2024-07-17 9:59:45,1,0,40,26,27,13,11.2,11.1,23.0,0,205,0,0,1606.583798,,
2024-07-17 9:59:48,1,0,40,26,27,13,10.9,10.5,23.1,0,205,0,0,1611.867178,,
2024-07-17 9:59:50,1,0,40,26,27,13,10.9,10.6,22.2,0,205,0,0,1546.283827,,
2024-07-17 9:59:53,1,0,40,26,27,13,11.2,11.0,23.2,0,205,0,0,1616.841999,,
2024-07-17 9:59:56,1,0,40,26,27,13,11.2,11.0,23.1,0,205,0,0,1613.985337,,
2024-07-17 9:59:58,1,0,40,26,27,13,11.2,11.0,23.1,0,205,0,0,1610.588634,,
2024-07-17 10:00:01,1,0,40,26,27,13,11.2,11.0,23.1,0,205,0,0,1614.320878,,
2024-07-17 10:00:03,1,0,40,26,27,13,11.2,11.0,23.0,0,205,0,0,1607.204965,,
2024-07-17 10:00:06,1,0,40,26,27,13,11.2,11.0,23.1,0,205,0,0,1612.602925,,
2024-07-17 10:00:09,1,0,40,26,27,13,11.2,11.0,23.0,0,205,0,0,1602.92315,,
2024-07-17 10:00:11,1,0,40,26,27,13,11.1,10.9,23.1,0,205,0,0,1611.032364,,
2024-07-17 10:00:14,1,0,40,26,27,13,11.1,11.0,23.0,0,206,0,0,1601.913438,,
2024-07-17 10:00:16,1,0,40,26,27,13,11.1,11.0,23.0,0,206,0,0,1606.532817,,
2024-07-17 10:00:19,1,0,40,26,27,13,11.1,11.0,23.1,0,206,0,0,1613.310131,,
2024-07-17 10:00:22,1,0,40,26,27,13,11.1,10.9,23.1,0,206,0,0,1610.184429,,
2024-07-17 10:00:24,1,0,40,26,27,13,11.1,11.0,23.0,0,206,0,0,1602.734574,,
2024-07-17 10:00:27,1,0,40,26,27,13,11.1,11.0,23.0,0,206,0,0,1605.105939,,
2024-07-17 10:00:30,1,0,40,26,27,13,11.1,10.9,23.3,0,206,0,0,1627.426851,,
2024-07-17 10:00:32,1,0,40,26,27,13,11.1,10.9,23.2,0,206,0,0,1618.61794,,
2024-07-17 10:00:35,1,0,40,26,27,13,11.1,10.9,23.2,0,206,0,0,1615.062309,,
2024-07-17 10:00:37,1,0,40,26,27,13,11.0,10.8,23.1,0,206,0,0,1613.063712,,
2024-07-17 10:00:40,1,0,40,26,26,13,11.1,10.9,23.1,0,206,0,0,0,,
2024-07-17 10:00:43,1,0,40,26,26,13,11.1,10.9,23.1,0,206,0,0,0,,
2024-07-17 10:00:45,1,0,40,26,26,13,11.0,10.9,23.1,0,206,0,0,0,,
2024-07-17 10:00:48,1,0,40,26,26,13,11.0,10.9,23.1,0,206,0,0,0,,
2024-07-17 10:00:51,1,0,40,26,26,13,11.1,10.8,23.2,0,206,0,0,0,,
2024-07-17 10:00:53,1,0,40,26,26,13,11.0,10.9,23.1,0,206,0,0,0,,
2024-07-17 10:00:56,1,0,40,26,26,13,11.0,10.8,23.1,0,206,0,0,0,,
2024-07-17 10:00:58,1,0,40,26,26,13,11.0,10.9,23.1,0,206,0,0,0,,
2024-07-17 10:01:01,1,0,40,26,26,13,11.0,10.8,23.2,0,206,0,0,0,,
2024-07-17 10:01:04,1,0,40,26,26,13,10.9,10.5,23.2,0,206,0,0,0,,
2024-07-17 10:01:06,1,0,40,26,26,13,11.0,10.8,23.1,0,206,0,0,0,,
2024-07-17 10:01:09,1,0,40,26,26,13,11.0,10.8,23.2,0,206,0,0,0,,
2024-07-17 10:01:12,1,0,40,26,26,13,11.0,10.8,23.3,0,206,0,0,0,,
2024-07-17 10:01:14,1,0,40,26,26,13,11.0,10.8,23.0,0,206,0,0,0,,
2024-07-17 10:01:17,1,0,40,26,26,13,11.0,10.8,23.1,0,206,0,0,0,,
2024-07-17 10:01:20,1,0,40,26,26,13,10.9,10.8,23.1,0,206,0,0,0,,
2024-07-17 10:01:22,1,0,40,26,26,13,10.9,10.8,23.1,0,206,0,0,0,,
2024-07-17 10:01:25,1,0,40,26,26,13,10.8,10.7,23.2,0,206,0,0,0,,
2024-07-17 10:01:27,1,0,40,26,26,13,10.9,10.8,23.1,0,206,0,0,0,,
2024-07-17 10:01:30,1,0,40,26,26,13,10.9,10.7,23.2,0,206,0,0,0,,
2024-07-17 10:01:33,1,0,40,26,26,13,10.9,10.7,23.0,0,206,0,0,0,,
2024-07-17 10:01:35,1,0,40,26,26,13,10.9,10.7,23.0,0,206,0,0,0,,
2024-07-17 10:01:38,1,0,40,26,26,13,10.9,10.7,23.1,0,206,0,0,0,,
2024-07-17 10:01:41,1,0,40,26,26,13,10.8,10.7,23.3,0,206,0,0,0,,
2024-07-17 10:01:43,1,0,40,26,26,13,10.9,10.7,23.1,0,206,0,0,0,,
2024-07-17 10:01:46,1,0,40,26,26,13,10.9,10.7,23.3,0,206,0,0,0,,
2024-07-17 10:01:49,1,0,40,26,26,13,10.8,10.6,23.2,0,206,0,0,0,,
2024-07-17 10:01:51,1,0,40,26,26,13,10.9,10.7,23.1,0,206,0,0,0,,
2024-07-17 10:01:54,1,0,40,26,26,13,10.8,10.7,23.0,0,206,0,0,0,,
2024-07-17 10:01:57,1,0,40,26,26,13,10.8,10.7,23.0,0,206,0,0,0,,
2024-07-17 10:01:59,1,0,40,26,26,13,10.7,10.6,23.1,0,206,0,0,0,,
2024-07-17 10:02:02,1,0,40,26,26,13,10.8,10.6,23.2,0,206,0,0,0,,
2024-07-17 10:02:05,1,0,40,26,26,13,10.8,10.6,23.1,0,206,0,0,0,,
2024-07-17 10:02:07,1,0,40,26,26,13,10.8,10.7,23.1,0,206,0,0,0,,
2024-07-17 10:02:10,1,0,40,26,26,13,10.8,10.6,23.2,0,206,0,0,0,,
2024-07-17 10:02:13,1,0,40,26,26,13,10.7,10.5,23.1,0,206,0,0,0,,
2024-07-17 10:02:15,1,0,40,26,26,13,10.8,10.6,23.1,0,206,0,0,0,,
2024-07-17 10:02:18,1,0,40,26,26,13,10.8,10.6,23.2,0,206,0,0,0,,
2024-07-17 10:02:20,1,0,40,26,26,13,10.8,10.6,23.3,0,206,0,0,0,,
2024-07-17 10:02:23,1,0,40,26,26,13,10.7,10.6,23.2,0,206,0,0,0,,
2024-07-17 10:02:26,1,0,40,26,26,13,10.8,10.6,23.1,0,206,0,0,0,,
2024-07-17 10:02:28,1,0,40,26,26,13,10.7,10.6,23.2,0,206,0,0,0,,
2024-07-17 10:02:31,1,0,40,26,26,13,10.8,10.6,23.1,0,206,0,0,0,,
2024-07-17 10:02:34,1,0,40,26,26,13,10.7,10.5,23.3,0,206,0,0,0,,
2024-07-17 10:02:36,1,0,40,26,26,13,10.7,10.6,23.2,0,206,0,0,0,,
2024-07-17 10:02:39,1,0,40,26,26,13,10.7,10.6,23.0,0,206,0,0,0,,
2024-07-17 10:02:42,1,0,40,26,26,13,10.7,10.6,23.1,0,206,0,0,0,,
2024-07-17 10:02:44,1,0,40,26,26,13,10.7,10.5,23.2,0,206,0,0,0,,
2024-07-17 10:02:47,1,0,40,26,26,13,10.6,10.5,23.1,0,206,0,0,0,,
2024-07-17 10:02:50,1,0,40,26,26,13,10.7,10.5,23.1,0,206,0,0,0,,
2024-07-17 10:02:52,1,0,40,26,26,13,10.7,10.5,23.1,0,206,0,0,0,,
2024-07-17 10:02:55,1,0,40,26,26,13,10.7,10.5,22.9,0,206,0,0,0,,
2024-07-17 10:02:57,1,0,40,26,26,13,10.6,10.5,23.2,0,206,0,0,0,,
2024-07-17 10:03:00,1,0,40,26,26,13,10.6,10.4,23.1,0,206,0,0,0,,
2024-07-17 10:03:03,1,0,40,26,26,13,10.7,10.5,23.2,0,206,0,0,0,,
2024-07-17 10:03:05,1,0,40,26,26,13,10.7,10.5,23.2,0,206,0,0,0,,
2024-07-17 10:03:08,1,0,40,26,26,13,10.6,10.5,23.2,0,206,0,0,0,,
2024-07-17 10:03:11,1,0,40,26,26,13,10.6,10.4,23.1,0,206,0,0,0,,
2024-07-17 10:03:13,1,0,40,26,26,13,10.7,10.5,23.0,0,206,0,0,0,,
2024-07-17 10:03:16,1,0,40,26,26,13,10.6,10.4,23.1,0,206,0,0,0,,
2024-07-17 10:03:19,1,0,40,26,26,13,10.6,10.4,23.1,0,206,0,0,0,,
2024-07-17 10:03:21,1,0,40,26,26,13,10.6,10.5,23.1,0,206,0,0,0,,
2024-07-17 10:03:24,1,0,40,26,26,13,10.6,10.4,23.0,0,206,0,0,0,,
2024-07-17 10:03:27,1,0,40,26,26,13,10.6,10.4,22.9,0,206,0,0,0,,
2024-07-17 10:03:29,1,0,40,26,26,13,10.6,10.4,23.1,0,206,0,0,0,,
2024-07-17 10:03:32,1,0,40,26,26,13,10.6,10.4,23.3,0,206,0,0,0,,
2024-07-17 10:03:34,1,0,40,26,26,13,10.6,10.3,22.8,0,206,0,0,0,,
2024-07-17 10:03:37,1,0,40,26,26,13,10.6,10.4,23.0,0,206,0,0,0,,
2024-07-17 10:03:40,1,0,40,26,26,13,10.6,10.4,23.2,0,206,0,0,0,,
2024-07-17 10:03:42,1,0,40,26,26,13,10.6,10.4,23.0,0,206,0,0,0,,
2024-07-17 10:03:45,1,0,40,26,26,13,10.6,10.4,23.2,0,206,0,0,0,,
2024-07-17 10:03:48,1,0,40,26,26,13,10.6,10.4,23.1,0,206,0,0,0,,
2024-07-17 10:03:50,1,0,40,26,26,13,10.5,10.3,23.2,0,206,0,0,0,,
2024-07-17 10:03:53,1,0,40,26,26,13,10.5,10.3,23.2,0,206,0,0,0,,
2024-07-17 10:03:56,1,0,40,26,26,13,10.5,10.3,23.2,0,206,0,0,0,,
2024-07-17 10:03:58,1,0,40,26,26,13,10.4,10.2,23.2,0,206,0,0,0,,
2024-07-17 10:04:01,1,0,40,26,26,13,10.5,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:04,1,0,40,26,26,13,10.5,10.4,23.1,0,206,0,0,0,,
2024-07-17 10:04:06,1,0,40,26,26,13,10.5,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:09,1,0,40,26,26,13,10.5,10.4,23.2,0,206,0,0,0,,
2024-07-17 10:04:11,1,0,40,26,26,13,10.5,10.3,23.1,0,206,0,0,0,,
2024-07-17 10:04:14,1,0,40,26,26,13,10.5,10.3,23.1,0,206,0,0,0,,
2024-07-17 10:04:17,1,0,40,26,26,13,10.5,10.3,23.1,0,206,0,0,0,,
2024-07-17 10:04:19,1,0,40,26,26,13,9.9,9.8,23.2,0,206,0,0,0,,
2024-07-17 10:04:22,1,0,40,26,26,13,10.3,10.2,23.0,0,206,0,0,0,,
2024-07-17 10:04:25,1,0,40,26,26,13,10.5,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:27,1,0,40,26,26,13,10.5,10.3,23.1,0,206,0,0,0,,
2024-07-17 10:04:30,1,0,40,26,26,13,10.5,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:33,1,0,40,26,26,13,10.4,10.3,23.3,0,206,0,0,0,,
2024-07-17 10:04:35,1,0,40,26,26,13,10.5,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:38,1,0,40,26,26,13,10.5,10.3,23.3,0,206,0,0,0,,
2024-07-17 10:04:40,1,0,40,26,26,13,10.5,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:43,1,0,40,26,26,13,10.5,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:46,1,0,40,26,26,13,10.3,10.3,23.1,0,206,0,0,0,,
2024-07-17 10:04:48,1,0,40,26,26,13,10.4,10.3,23.1,0,206,0,0,0,,
2024-07-17 10:04:51,1,0,40,26,26,13,10.4,10.3,23.0,0,206,0,0,0,,
2024-07-17 10:04:54,1,0,40,26,26,13,10.4,10.3,23.1,0,206,0,0,0,,
2024-07-17 10:04:56,1,0,40,26,26,13,10.4,10.2,23.0,0,206,0,0,0,,
2024-07-17 10:04:59,1,0,40,26,26,13,10.4,10.3,23.0,0,205,0,0,0,,
2024-07-17 10:05:02,1,0,40,26,26,13,10.3,10.3,23.2,0,205,0,0,0,,
2024-07-17 10:05:04,1,0,40,26,26,13,10.4,10.2,23.1,0,205,0,0,0,,
2024-07-17 10:05:07,1,0,40,26,26,13,10.4,10.2,23.0,0,205,0,0,0,,
2024-07-17 10:05:09,1,0,40,26,26,13,10.4,10.3,23.1,0,205,0,0,0,,
2024-07-17 10:05:12,1,0,40,26,26,13,10.4,10.3,23.1,0,205,0,0,0,,
2024-07-17 10:05:15,1,0,40,26,26,13,10.4,10.2,23.0,0,205,0,0,0,,
2024-07-17 10:05:17,1,0,40,26,26,13,10.4,10.2,23.3,0,205,0,0,0,,
2024-07-17 10:05:20,1,0,40,26,26,13,10.4,10.1,23.1,0,205,0,0,0,,
2024-07-17 10:05:23,1,0,40,26,26,13,10.4,10.2,23.1,0,205,0,0,0,,
2024-07-17 10:05:25,1,0,40,26,26,13,10.4,10.2,23.1,0,206,0,0,0,,
2024-07-17 10:05:28,1,0,40,26,26,13,10.4,10.2,23.0,0,206,0,0,0,,
2024-07-17 10:05:30,1,0,40,25,26,13,10.4,10.2,22.9,0,206,0,0,1597.936533,,
2024-07-17 10:05:33,1,0,40,25,26,13,10.4,10.2,23.1,0,206,0,0,1609.36918,,
2024-07-17 10:05:36,1,0,40,25,26,13,10.4,10.3,23.0,0,206,0,0,1607.150136,,
2024-07-17 10:05:38,1,0,40,25,26,13,10.4,10.2,23.1,0,206,0,0,1609.650248,,
2024-07-17 10:05:41,1,0,40,25,26,13,10.4,10.2,23.1,0,206,0,0,1609.773638,,
2024-07-17 10:05:44,1,0,40,25,26,13,10.3,10.2,23.3,0,206,0,0,1623.383134,,
2024-07-17 10:05:46,1,0,40,25,26,13,10.4,10.2,23.1,0,206,0,0,1609.315727,,
2024-07-17 10:05:49,1,0,40,25,26,13,10.4,10.1,23.0,0,206,0,0,1606.348705,,
2024-07-17 10:05:52,1,0,40,25,26,13,10.4,10.2,23.1,0,206,0,0,1609.732118,,
2024-07-17 10:13:48,1,0,40,34,41,21,12.5,16.9,23.9,35,205,12,2460,11648.0704,,
2024-07-17 10:13:51,1,0,40,34,41,21,12.6,17.0,23.9,0,206,0,0,11690.1622,,
2024-07-17 10:13:54,1,0,40,35,41,21,12.6,17.0,24.0,0,205,1,205,10027.37933,,
2024-07-17 10:13:56,1,0,40,35,41,21,12.6,17.0,23.8,0,205,1,205,9956.61656,,
2024-07-17 10:13:59,1,0,40,35,41,21,12.6,16.9,23.8,0,205,1,205,9949.374548,,
2024-07-17 10:14:01,1,0,40,35,40,21,12.7,17.1,24.0,0,206,1,206,8367.734527,,
2024-07-17 10:14:04,1,0,40,35,40,21,12.7,17.0,23.9,0,205,1,205,8342.455655,,
2024-07-17 10:14:06,1,0,40,35,39,21,12.7,17.1,23.9,0,205,1,205,6653.721053,,
2024-07-17 10:14:09,1,0,40,35,38,22,12.8,17.2,23.8,0,205,1,205,4985.81043,,
2024-07-17 10:14:12,1,0,40,35,38,22,12.7,17.2,23.7,0,205,1,205,4963.22251,,
2024-07-17 10:14:14,1,0,40,35,38,22,12.8,17.3,23.8,0,205,1,205,4977.882477,,
2024-07-17 10:14:17,1,0,40,35,37,22,12.8,17.3,23.6,0,205,1,205,3297.630534,,
2024-07-17 10:14:19,1,0,40,36,37,22,12.8,17.4,23.7,0,205,1,205,1650.489293,,
2024-07-17 10:14:22,1,0,40,36,37,22,12.8,17.4,23.9,0,206,0,0,1667.841875,,
2024-07-17 10:14:25,1,0,40,36,37,22,12.8,17.5,23.8,0,206,0,0,1657.495267,,
2024-07-17 10:14:27,1,0,40,36,37,21,12.8,17.3,23.8,0,206,0,0,1660.803896,,
2024-07-17 10:14:30,1,0,40,36,37,21,12.8,17.1,23.7,0,206,0,0,1655.567159,,
2024-07-17 10:14:32,1,0,40,36,37,20,12.8,16.9,24.0,0,206,0,0,1671.698279,,
2024-07-17 10:14:35,1,0,40,36,37,20,12.6,16.6,23.8,0,206,0,0,1662.779179,,
2024-07-17 10:14:38,1,0,40,37,37,20,12.6,16.3,23.8,0,206,0,0,0,,
2024-07-17 10:14:40,1,0,40,37,37,19,12.6,16.1,23.7,0,206,0,0,0,,
2024-07-17 10:14:43,1,0,40,37,37,19,12.6,15.8,24.1,0,206,0,0,0,,
2024-07-17 10:14:45,1,0,40,37,37,19,12.5,15.6,23.9,0,206,0,0,0,,
2024-07-17 10:14:48,1,0,40,37,37,18,12.5,15.3,23.8,0,206,0,0,0,,
2024-07-17 10:14:51,1,0,40,37,37,18,12.5,15.1,23.9,0,206,0,0,0,,
2024-07-17 10:14:53,1,0,40,37,37,18,12.4,14.9,23.7,0,206,0,0,0,,
2024-07-17 10:14:56,1,0,40,37,37,17,12.4,14.7,23.7,0,206,0,0,0,,
2024-07-17 10:14:58,1,0,40,37,37,17,12.3,14.5,23.9,0,206,0,0,0,,
2024-07-17 10:15:01,1,0,40,37,37,17,12.2,14.3,23.6,0,206,0,0,0,,
2024-07-17 10:15:04,1,0,40,37,37,17,12.2,14.0,23.8,0,206,0,0,0,,
2024-07-17 10:15:06,1,0,40,37,37,17,12.1,13.9,23.7,0,206,0,0,0,,
2024-07-17 10:15:09,1,0,40,37,37,16,12.0,13.6,23.8,0,206,0,0,0,,
2024-07-17 10:15:11,1,0,40,37,37,16,12.0,13.5,23.9,0,206,0,0,0,,
2024-07-17 10:15:14,1,0,40,37,37,16,12.0,13.4,23.8,0,206,0,0,0,,
2024-07-17 10:15:17,1,0,40,37,37,16,11.9,13.2,23.8,0,206,0,0,0,,
2024-07-17 10:15:19,1,0,40,36,37,16,11.9,13.1,23.8,0,206,0,0,1660.766955,,
2024-07-17 10:15:22,1,0,40,36,37,16,11.7,12.8,23.8,0,206,0,0,1657.179075,,
