datetime,site_id,power
6/2/08 5:30,TwoCarnegiePlaza,103.2
6/2/08 5:45,TwoCarnegiePlaza,98.4
6/2/08 6:00,TwoCarnegiePlaza,102.72
6/2/08 6:15,TwoCarnegiePlaza,101.28
6/2/08 6:30,TwoCarnegiePlaza,107.52
6/2/08 6:45,TwoCarnegiePlaza,104.64
6/2/08 7:00,TwoCarnegiePlaza,110.4
6/2/08 7:15,TwoCarnegiePlaza,114.24
6/2/08 7:30,TwoCarnegiePlaza,129.12
6/2/08 7:45,TwoCarnegiePlaza,132.96
6/2/08 8:00,TwoCarnegiePlaza,153.12
6/2/08 8:15,TwoCarnegiePlaza,155.04
6/2/08 8:30,TwoCarnegiePlaza,154.56
6/2/08 8:45,TwoCarnegiePlaza,157.92
6/2/08 9:00,TwoCarnegiePlaza,160.8
6/2/08 9:15,TwoCarnegiePlaza,155.52
6/2/08 9:30,TwoCarnegiePlaza,163.68
6/2/08 9:45,TwoCarnegiePlaza,171.84
6/2/08 10:00,TwoCarnegiePlaza,166.08
6/2/08 10:15,TwoCarnegiePlaza,173.28
6/2/08 10:30,TwoCarnegiePlaza,165.6
6/2/08 10:45,TwoCarnegiePlaza,168.96
6/2/08 11:00,TwoCarnegiePlaza,171.84
6/2/08 11:15,TwoCarnegiePlaza,180.48
6/2/08 11:30,TwoCarnegiePlaza,182.88
6/2/08 11:45,TwoCarnegiePlaza,174.24
6/2/08 12:00,TwoCarnegiePlaza,172.32
6/2/08 12:15,TwoCarnegiePlaza,178.08
6/2/08 12:30,TwoCarnegiePlaza,175.2
6/2/08 12:45,TwoCarnegiePlaza,176.16
6/2/08 13:00,TwoCarnegiePlaza,172.8
6/2/08 13:15,TwoCarnegiePlaza,179.04
6/2/08 13:30,TwoCarnegiePlaza,177.6
6/2/08 13:45,TwoCarnegiePlaza,180.96
6/2/08 14:00,TwoCarnegiePlaza,187.2
6/2/08 14:15,TwoCarnegiePlaza,179.04
6/2/08 14:30,TwoCarnegiePlaza,182.4
6/2/08 14:45,TwoCarnegiePlaza,192
6/2/08 15:00,TwoCarnegiePlaza,188.64
6/2/08 15:15,TwoCarnegiePlaza,183.36
6/2/08 15:30,TwoCarnegiePlaza,192
6/2/08 15:45,TwoCarnegiePlaza,197.28
6/2/08 16:00,TwoCarnegiePlaza,193.44
6/2/08 16:15,TwoCarnegiePlaza,191.52
6/2/08 16:30,TwoCarnegiePlaza,200.16
6/2/08 16:45,TwoCarnegiePlaza,193.92
6/2/08 17:00,TwoCarnegiePlaza,193.44
6/2/08 17:15,TwoCarnegiePlaza,192.48
6/2/08 17:30,TwoCarnegiePlaza,116.16
6/2/08 17:45,TwoCarnegiePlaza,107.04
6/2/08 18:00,TwoCarnegiePlaza,110.88
6/2/08 18:15,TwoCarnegiePlaza,105.6
6/2/08 18:30,TwoCarnegiePlaza,110.88
6/2/08 18:45,TwoCarnegiePlaza,101.28
6/2/08 19:00,TwoCarnegiePlaza,98.88
6/2/08 19:15,TwoCarnegiePlaza,96.96
6/2/08 19:30,TwoCarnegiePlaza,98.4
6/2/08 19:45,TwoCarnegiePlaza,93.12
6/2/08 20:00,TwoCarnegiePlaza,91.2
6/2/08 20:15,TwoCarnegiePlaza,85.44
6/2/08 20:30,TwoCarnegiePlaza,81.6
6/2/08 20:45,TwoCarnegiePlaza,84
6/2/08 21:00,TwoCarnegiePlaza,82.08
6/2/08 21:15,TwoCarnegiePlaza,76.32
6/2/08 21:30,TwoCarnegiePlaza,76.8
6/2/08 21:45,TwoCarnegiePlaza,79.68
6/2/08 22:00,TwoCarnegiePlaza,67.68
6/2/08 22:15,TwoCarnegiePlaza,67.2
6/2/08 22:30,TwoCarnegiePlaza,48
6/2/08 22:45,TwoCarnegiePlaza,42.24
6/2/08 23:00,TwoCarnegiePlaza,40.32
6/2/08 23:15,TwoCarnegiePlaza,43.68
6/2/08 23:30,TwoCarnegiePlaza,43.68
6/2/08 23:45,TwoCarnegiePlaza,46.08
6/3/08 0:00,TwoCarnegiePlaza,42.72
6/3/08 0:15,TwoCarnegiePlaza,43.68
6/3/08 0:30,TwoCarnegiePlaza,43.68
6/3/08 0:45,TwoCarnegiePlaza,41.76
6/3/08 1:00,TwoCarnegiePlaza,41.76
6/3/08 1:15,TwoCarnegiePlaza,43.2
6/3/08 1:30,TwoCarnegiePlaza,41.28
6/3/08 1:45,TwoCarnegiePlaza,38.4
6/3/08 2:00,TwoCarnegiePlaza,37.44
6/3/08 2:15,TwoCarnegiePlaza,36.48
6/3/08 2:30,TwoCarnegiePlaza,36.96
6/3/08 2:45,TwoCarnegiePlaza,36.48
6/3/08 3:00,TwoCarnegiePlaza,37.44
6/3/08 3:15,TwoCarnegiePlaza,36.48
6/3/08 3:30,TwoCarnegiePlaza,36
6/3/08 3:45,TwoCarnegiePlaza,36.48
6/3/08 4:00,TwoCarnegiePlaza,107.04
6/3/08 4:15,TwoCarnegiePlaza,111.36
6/3/08 4:30,TwoCarnegiePlaza,109.44
6/3/08 4:45,TwoCarnegiePlaza,100.8
6/3/08 5:00,TwoCarnegiePlaza,106.56
6/3/08 5:15,TwoCarnegiePlaza,104.16
6/3/08 5:30,TwoCarnegiePlaza,101.28
6/3/08 5:45,TwoCarnegiePlaza,96.96
6/3/08 6:00,TwoCarnegiePlaza,101.76
6/3/08 6:15,TwoCarnegiePlaza,103.2
6/3/08 6:30,TwoCarnegiePlaza,103.68
6/3/08 6:45,TwoCarnegiePlaza,105.12
6/3/08 7:00,TwoCarnegiePlaza,110.88
6/3/08 7:15,TwoCarnegiePlaza,111.84
6/3/08 7:30,TwoCarnegiePlaza,118.56
6/3/08 7:45,TwoCarnegiePlaza,125.76
6/3/08 8:00,TwoCarnegiePlaza,142.56
6/3/08 8:15,TwoCarnegiePlaza,142.56
6/3/08 8:30,TwoCarnegiePlaza,150.24
6/3/08 8:45,TwoCarnegiePlaza,147.36
6/3/08 9:00,TwoCarnegiePlaza,149.76
6/3/08 9:15,TwoCarnegiePlaza,155.04
6/3/08 9:30,TwoCarnegiePlaza,152.16
6/3/08 9:45,TwoCarnegiePlaza,157.92
6/3/08 10:00,TwoCarnegiePlaza,161.28
